id,genres,vote_average,vote_count,popularity,title,keywords,overview,score
1402,Drama,7.7,2525,80.581367,The Pursuit of Happyness,san francisco single parent homeless person bus worker homelessness work church service bad luck biography salesman stockbroker,"The true story of Christopher Gardner, who invests heavily in a device known as a 'Bone Density Scanner', only to find himself struggle to sell the product as it's just marginally better than the current technology, and much more expensive. His wife leaves him,  he loses his house, bank account and credit cards and, now forced to live out in the streets with his young son,  he's desperate to find a steady job. He takes on a job as a stockbroker but, before he can receive pay, he needs to go through 6 months of training, and must sell his devices.",7.3894824526487906
24,Action Crime,7.7,4949,79.75496600000001,Kill Bill: Vol. 1,japan coma martial arts kung fu underworld yakuza sword bride revenge gore female yakuza blood wedding samurai sword part animation,"An assassin is shot at the altar by her ruthless employer, Bill and other members of their assassination circle – but 'The Bride' lives to plot her vengeance. Setting out for some payback, she makes a death list and hunts down those who wronged her, saving Bill for last.",7.500378308908822
393,Action Crime Thriller,7.6,3948,50.622607,Kill Bill: Vol. 2,brother brother relationship swordplay katana mother role rage and hate daughter right and justice single aftercreditsstinger duringcreditsstinger,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.",7.397616434032858
11321,Drama,7.5,2039,41.472404,Seven Pounds,vegetarian tax collector pianist blind organ transplant blood type,An IRS agent with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,7.245388078064613
640,Drama Crime,7.7,3795,73.94404899999999,Catch Me If You Can,con man biography fbi agent overhead camera shot attempted jailbreak engagement party mislaid trust bank fraud inspired by a true story,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",7.459485876005207
18239,Adventure Fantasy Drama Romance,5.6,2436,94.815867,The Twilight Saga: New Moon,moon cinema vampire werewolf fang vamp,"Forks, Washington resident Bella Swan is reeling from the departure of her vampire love, Edward Cullen, and finds comfort in her friendship with Jacob Black, a werewolf. But before she knows it, she's thrust into a centuries-old conflict, and her desire to be with Edward at any cost leads her to take greater and greater risks.",6.186217418558799
808,Adventure Animation Comedy Family Fantasy,7.3,4056,67.298732,Shrek,magic liberation lordship castle robin hood enchantment fairy-tale figure princess parody woman director ogre,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",7.194891377220367
72105,Comedy Fantasy,6.3,4697,68.87691,Ted,friendship love teddy bear toy comes to life wishes come true,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.",6.486499331928838
37686,Thriller Science Fiction Mystery,6.6,2435,37.069253,Super 8,1970s secret alien train crash pistol firecracker duringcreditsstinger,"In 1979 Ohio, several youngsters are making a zombie movie with a Super-8 camera. In the midst of filming, the friends witness a horrifying train derailment and are lucky to escape with their lives. They soon discover that the catastrophe was no accident, as a series of unexplained events and disappearances soon follows. Deputy Jackson Lamb, the father of one of the kids, searches for the terrifying truth behind the crash.",6.756158499997129
187017,Crime Comedy Action,7.0,3319,52.380982,22 Jump Street,high school undercover cop buddy comedy aftercreditsstinger duringcreditsstinger,"After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college. But when Jenko meets a kindred spirit on the football team, and Schmidt infiltrates the bohemian art major scene, they begin to question their partnership. Now they don't have to just crack the case - they have to figure out if they can have a mature relationship. If these two overgrown adolescents can grow from freshmen into real men, college might be the best thing that ever happened to them.",6.986808805577953
50646,Comedy Drama Romance,7.0,2443,37.990705,"Crazy, Stupid, Love.",soulmates midlife crisis marriage crisis womanizer law school crazy relationship,"Cal Weaver is living the American dream. He has a good job, a beautiful house, great children and a beautiful wife, named Emily. Cal's seemingly perfect life unravels, however, when he learns that Emily has been unfaithful and wants a divorce. Over 40 and suddenly single, Cal is adrift in the fickle world of dating. Enter, Jacob Palmer, a self-styled player who takes Cal under his wing and teaches him how to be a hit with the ladies.",6.984109808447641
225574,Action Thriller Mystery,6.8,2268,83.295796,Non-Stop,airplane conspiracy airplane crash cell phone hijack one night mystery killer,"Bill Marks is a burned-out veteran of the Air Marshals service. He views the assignment not as a life-saving duty, but as a desk job in the sky. However, today's flight will be no routine trip. Shortly into the transatlantic journey from New York to London, he receives a series of mysterious text messages ordering him to have the government transfer $150 million into a secret account, or a passenger will die every 20 minutes.",6.872970907336775
752,Action Thriller Fantasy,7.7,4442,84.630969,V for Vendetta,detective vatican fascism satanism fascist dystopia government chancellor revenge personification of satan torture hatred masked vigilante catholicism catholic priest catholic guilt jesuit vengeful spirit activist irish catholic vengeful jesuit priest gnosticism occultism,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as 'V' conducts guerrilla warfare against the oppressive British government. When 'V' rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",7.484263380340062
60304,Fantasy Horror Action,5.7,3239,53.02786999999999,Hansel & Gretel: Witch Hunters,witch black magic steampunk good vs evil troll extreme violence violence witchcraft evil witch hunt witch hunter evil witch duringcreditsstinger hansel and gretel guns 3d,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",6.157298564991478
